word,count
ضرور,70
ضرورت,10605
ضروری,22507
ضریح,5257
ضریر,21
ضعف,19230
ضعیف,27828
ضعیف‌النفس,38
ضلال,102
ضلالت,217
ضلع,18411
ضماد,192
ضمان,99
ضمانت,2983
ضمایم,548
ضمن,49492
ضمناً,4361
ضمیر,2748
ضمیمه,9196
ضیا,831
ضیاع,22
ضیافت,1104
ضیغم,12
ضیف,67
ضیق,44
طابع,17
طارق,760
طارم,886
طارمی,219
طاری,33
طاس,690
طاسی,639
طاعات,90
طاعت,303
طاعن,2
طاعون‌زده,10
طاغوت,182
طاغوتی,63
طاغی,21
طاق‌باز,19
طاق‌پوش,11
طاقت,1740
طاقت‌سوز,15
طاقت‌فرسا,677
طاقچه,525
طاق,8432
طاقدیس,124
طاق‌نما,120
طاقه,28
طالب,4362
طالح,96
طالع,782
طالع‌بین,11
طالع‌بینی,293
طامات,2
طامع,6
طامه,18
طاووسی,101
طاهر,6325
طاهره,5740
طایفگی,2
طایفه,17388
طایل,5
طبابت,1744
طباخ,36
طباخی,70
طبال,28
طبایع,247
طب,8505
طبخ,2539
طبر,51
طبری,7844
طبع‌آزمایی,177
طبع,4210
طبقات,13082
طبق,115921
طبق‌زن,26
طبقه,46268
طبقه‌بندی,26356
طبل,1001
طبلک,27
طبله,34
طبیب,1849
طبی,2184
طبیخ,2
طبیعت,33432
طبیعت‌گرایانه,71
طبیعت‌گرایی,869
طبیعیات,447
طبیعی,102332
طپانچه,73
طحال,556
طراح,14558
طراحی,161870
طراد,12
طراده,3
طرار,43
طراری,7
طراز,2096
طرازی,6
طراوت,715
طرب‌انگیز,48
طرب,283
طربناک,22
طرح,116576
طرح‌ریز,14
طرح‌ریزی,3199
طرد,3883
طرز,16013
طرف,125038
طرفه,4254
طرفیت,51
طرفین,14914
طرق,3221
طرقه,6
طرلان,48
طره,170
طری,7
طریف,87
طریفه,14
طریقت,4169
طریق,201719
طریقه,1901
طعام,842
طعم,6420
طعمه‌خوار,21
طعمه,2580
طعن‌آمیز,9
طعن,573
طعنه‌آمیز,336
طعنه,1320
طعنه‌زن,8
طغرا,161
طغرایی,119
طغیان,5701
طغیانگر,52
طفره‌آمیز,82
طفره,876
طفل,1259
طفولیت,547
طفیل,134
طفیلی,15
طلاب,9229
طلا,29694
طلاساز,24
طلاق,9773
طلاقت,4
طلاکار,4
طلاکاری,1485
طلاکوب,91
طلاکوبی,2
طلال,142
طلایع,3
طلایه,342
طلایه‌دار,165
طلایی,17211
طل,8
طلب,12112
طلبه,1440
طلبیدن,258
طلبیده,249
طلح,24
طلسم,2449
طلعت,292
طلق,190
طلوع,3976
طلی,28
طلیعه,301
طماع,121
طماعی,13
طمانینه,24
طمطراق,20
طمع,1740
طناب‌بازی,21
طناب,5521
طناز,41
طنازی,181
طنبور,1
طنبی,119
طنزآلود,177
طنزآمیز,1406
طنز,8794
طنزنویس,155
طنطنه,5
طنین‌افکن,4
طنین,1248
طنین‌دار,2
طواف,703
طوافی,31
طوایف,10538
طوبی,429
طور,52222
طوسی,4609
طوعاً,8
طوفان,6604
طوفانی,1414
طوق,502
طوقی,100
طولانی,54072
طول,358370
طومار,1506
طویت,48
طویل,2296
طویله,295
طهارت,1179
طهر,36
طهور,38
طیاره,80
طیب,1334
طیبت,1
طیبه,282
طی,247634
طیران,19
طیر,8
طیش,4
طیف,24534
طیف‌نما,6
طیلسان,289
طینت,43
طین,36
طیور,998
ظالم,1461
ظالمانه,925
ظاهر,60914
ظاهراً,24547
ظاهرساز,4
ظاهرسازی,144
ظاهری,33367
ظبی,20
ظرافت,2330
ظرف,13659
ظرفیت,37366
ظریف,10049
ظریف‌طبع,3
ظفر,729
ظفرمند,25
ظفرمندانه,26
ظل,648
ظلال,13
ظلام,4
ظلم,6176
ظلمات,204
ظلمانی,82
ظلمت,1005
ظلمه,9
ظن,2363
ظنون,41
ظنین,315
ظواهر,732
ظهر,9838
ظهور,42583
ظهیر,644
عائله,46
عابد,517
عابدانه,14
عابر,652
عاجز,1201
عاجل,100
عاجلاً,10
عادت,5491
عادی,29751
عار,110
عارض,512
عارضه,4943
عارف,7550
عاری,3520
عاریه,230
عاشق,12952
عاصف,56
عاصی,611
عاطر,42
عاطفه,955
عاطل,84
عافیت,77
عاق,44
عاقبت,5159
عاقبت‌بخیر,1
عاقل,1051
عاقلانه,622
عاکف,22
عالم,21848
عالمانه,252
عالمتاب,2
عالمگیر,263
عالی,69742
عالی‌رتبه,2935
عالی‌قدر,93
عالی‌مقام,90
عالی‌نسب,105
عام,13381
عامداً,82
عامل,67806
عاملاً,3
عامه,9171
عامه‌پسند,713
عامی,1359
عامیانه,5568
عایدی,763
عایق,7246
عایل,8
عبا,806
عبادت,6361
عبادتگاه,519
عبارت,89757
عبث,160
عبد,2791
عبرانی,204
عبرت,664
عبرت‌آموز,26
عبرت‌انگیز,63
عبری,6173
عبس,51
عبودیت,174
عبور,60220
عبورومرور,60
عبوس,130
عبید,819
عبیر,67
عتاب,357
عتبه,338
عترت,161
عتیق,2543
عتیقه,1082
عجالتاً,157
عجب,391
عجبا,6
عجز,351
عجل,118
عجله,1782
عجم,2265
عجوزه,75
عجول,48
عجولانه,698
عجیب,11583
عجین,721
عداد,112
عدالت,15568
عدالت‌گستر,2
عدالتخانه,313
عداوت,390
عدد,53486
عدل,3075
عدلیه,3073
عدم,94202
عدو,42
عدوانی,21
عدول,757
عده,12580
عدید,15
عدیده,500
عدیل,22
عذاب,3353
عذار,36
عذر,1370
عذرا,405
عذرخواهی,5065
عذوبت,16
عرب,31963
عربده,126
عرس,20
عرش,809
عرشه,2085
عرصه,20450
عرض,34201
عرض‌اندام,18
عرضه,59119
عرفان,10119
عرفانی,9872
عرف,3213
عرفی,2070
عرق,2067
عرق‌خور,9
عروج,1166
عروس,7548
عروسک,3008
عروسی,7730
عریان,1697
عریانی,158
عریش,38
عریض,1727
عریضه,322
عریف,45
عز,221
عزا,1182
عزادار,622
عزاداری,6584
عزایم,3
عزب,18
عزت,3143
عزت‌نفس,12
عزرائیل,250
عزل,11424
عزلت,767
عزلت‌گزین,42
عزم,3026
عزیز,3904
عزیمت,5912
عسرت,70
عسس,35
عسکر,746
عسل,4147
عشا,213
عشر,263
عشرت,452
عشرت‌طلبی,24
عشق,26482
عشق‌بازی,300
عشق‌ورزی,142
عشقه,44
عشقی,2866
عشوه,195
عشوه‌گر,20
عشوه‌گری,11
عشیره,679
عصا,995
عصابه,7
عصاره,2107
عصب,7611
عصبانی,4307
عصبانیت,2349
عصبی,23466
عصبیت,144
عصر,52439
عصفور,91
عصمت,2772
عصیان,930
عصیانگر,54
عصیر,7
عضد,340
عضله,5487
عضو,138647
عطا,2680
عطار,2177
عطاری,155
عطارد,1527
عطر,2942
عطرآگین,81
عطسه‌آور,11
عطش,362
عطشان,22
عطف,2800
عطوفت,239
عطیه,482
عظم,38
عظمت,5638
عظمی,630
عظیم,21547
عظیم‌الجثه,531
عظیم‌الشان,30
عفاف,331
عفت,1329
عفریت,117
عفریته,1
عفن,42
عفو,8096
عفونت,13302
عفیف,360
عفیفه,92
عقاب,3859
عقار,22
عقب,29374
عقب‌افتاده,235
عقب‌نشینی,21928
عقبه,851
عقبی,1682
عقد,10472
عقده,430
عقرب,1144
عقل,13052
عقلانی,3355
عقلایی,486
عقلی,4706
عقوبت,223
عقیده,29621
عقیل,1028
عقیم,1223
عکس,25933
عکس‌العمل,2483
علاج,915
علاج‌بخش,7
علاج‌ناپذیر,23
علاقه,39678
علاقه‌مند,15011
علاقه‌مندی,2360
علامت,20089
علامه,6598
علاوه,133113
علاوه‌براین,113
علایق,2907
علت,117758
علف,2401
علف‌چر,5
علفخوار,50
علفزار,298
علق,107
علقه,119
علل,11188
علم,65791
علمدار,332
علناً,2390
علنی,10549
علو,258
علوفه,1208
علوم,95874
علی‌الخصوص,1301
علی‌الدوام,10
علی‌الظاهر,170
علی‌حده,81
علیق,150
علیل,248
عم,217
عماد,1837
عمارت,14563
عماره,183
عماری,32
عمال,1213
عمامه,828
عمد,1899
عمداً,2159
عمده,47819
عمده‌فروش,66
عمدی,3714
عمر,65487
عمران,6021
عمق,23738
عمل,149572
عملاً,20872
عملکرد,63356
عملگی,7
عمله,502
عملی,30697
عملیات,90439
عمو,2790
عمود,11508
عموم,20267
عموماً,29253
عمومی,128339
عمومیت,1388
عمید,648
عمیق,17477
عمیقاً,3955
عمیم,7
عن‌قریب,76
عنا,14
عناد,396
عنان,502
عنایت,2869
عنب,24
عنبر,629
عنتر,33
عندلیب,137
عنصر,33728
عنف,394
عنفاً,14
عنفوان,234
عنق,1
عنقا,59
عنکبوت,1305
عنوان,1089516
عنود,11
عوارض,19200
عوالم,409
عوام,4899
عوام‌پسند,116
عوامانه,155
عواید,1566
عود,2349
عودت,854
عودسوز,16
عور,19
عوض,23718
عوعو,46
عون,556
عهد,21255
عهدشکن,13
عهدشکنی,215
عهدنامه,5421
عهده,99341
عهده‌دار,15525
عیادت,853
عیار,3001
عیاری,168
عیاش,491
عیاشی,587
عیال,207
عیالمند,9
عیالوار,6
عیان,901
عیب,3494
عیب‌جو,16
عیب‌جویی,75
عیب‌گیری,1
عید,7194
عیسوی,356
عیسویت,31
عیش,699
عیش‌ونوش,22
عین,33616
عیناً,1672
غائله,952
غار,14084
غارت,15855
غارتگر,275
غاز,643
غازه,1
غازی,2299
غاشیه,13
غاصب,982
غافل,2709
غافلگیرانه,1094
غالب,19772
غالباً,24986
غالیه,18
غامض,185
غایب,4858
غایت,1165
غایط,16
غایله,57
غایی,677
غبار,4126
غبارآلود,83
غبارروبی,176
غبرا,4
غبطه,76
غبن,34
غث,37
غدار,77
غدر,97
غده,3273
غدیر,1626
غذا,28670
غذاخوری,1452
غر,81
غرا,21
غراب,59
غرامت,3941
غران,277
غرب,125496
غربال,601
غربت,798
غربتی,158
غرش,357
غرض,1687
غرض‌ورز,13
غرغر,73
غرفه,1137
غرق,12157
غرقاب,105
غرقه,159
غرنده,6
غروب,5341
غرور,3054
غرورانگیز,42
غرولند,36
غره,130
غریب,4245
غریب‌نواز,7
غریبه,1973
غریزه,604
غریزی,756
غریق,262
غریو,120
غزا,13
غزال,746
غزل,9119
غزلسرا,2
غزلسرایی,35
غزوه,578
غسال,37
غسال‌خانه,23
غسل,3085
غش,572
غشا,1958
غصب,1574
غصه,448
غصه‌دار,8
غضب,1551
غضب‌آلود,25
غضبان,64
غضبناک,77
غضنفر,205
غفار,300
غفران,67
غفلت,1907
غفلتاً,53
غفور,385
غل,493
غلا,48
غلاف,2669
غلام,3868
غلامبارگی,9
غلامباره,3
غلامی,727
غلبه,12565
غلط,7868
غلطگیری,16
غلظت,10158
غلغله,30
غلمان,46
غلو,652
غله,1456
غلیان,315
غلیظ,2596
غم,4903
غماز,11
غمام,27
غم‌افزا,21
غم‌انگیز,1571
غمبار,57
غمخوار,84
غمخواری,27
غمز,6
غمزده,24
غمزه,25
غمکده,24
غمگسار,5
غمگین,1613
غمناک,257
غمین,30
غنا,1490
غنچه,610
غنم,28
غنودن,1
غنوده,4
غنی,15780
غنیمت,3600
غواصی,1896
غوث,144
غور,1552
غوص,102
غوطه,1443
غوغا,324
غوغایی,182
غوک,19
غول,5209
غول‌آسا,272
غیاباً,150
غیابی,1110
غیب,1245
غیب‌گو,16
غیب‌گویی,163
غیبت,13635
غیبی,1194
غیر,133958
غیراز,121
غیرت,734
غیرتمند,37
غیرتمندی,13
غیرتی,51
غیرحرفه‌ای,551
غیرشفاف,228
غیرصحیح,62
غیرعادی,4368
غیرعمد,366
غیرقانونی,20560
غیرمتاهل,4
غیرمترقبه,330
غیرمتمدن,72
غیرمجاز,4421
غیرمزروع,3
غیرمشروع,172
غیرمعقول,89
غیرمعمول,3997
غیرممکن,9386
غیرمنتظره,2707
غیرمنطقی,837
غیرمهم,17
غیرواقعی,1736
غیظ,47
غیور,252
غیورانه,12
فاتح,6303
فاتحانه,142
فاتحه,471
فاجر,25
فاجعه,7105
فاجعه‌آمیز,269
فاحش,1401
فاحشگی,134
فاحشه,653
فاحشه‌خانه,99
فاخته,191
فاخر,1529
فارس,44390
فارسی,140422
فارغ,12293
فارغ‌البال,5
فارغ‌التحصیل,23066
فازه,13
فاسد,4851
فاسق,167
فاش,9595
فاصله,77042
فاضل,2781
فاضلانه,31
فاعل,1186
فاق,45
فاقه,32
فاکتور,5436
فال,1610
فالگیر,72
فالیز,17
فام,380
فامیل,2693
فانتزی,3660
فانوس,1447
فانی,2185
فایده,2414
فایز,254
فایض,12
فایق,518
فواد,81
فئودال,827
فتا,192
فتان,7
فتح,44007
فتراک,8
فترت,623
فتنه,2845
فتنه‌انگیز,17
فتنه‌انگیزی,115
فتنه‌جو,2
فتنه‌جویی,74
فتنه‌گر,124
فتوا,2282
فتوت,399
فتور,105
فجر,4556
فجور,63
فجیع,783
فحاش,33
فحش,443
فحشا,798
فحص,41
فحل,50
فحوا,2
فخار,28
فخر,2017
فدا,1344
فداکار,422
فداکاری,1695
فدایی,1921
فدوی,123
فدیه,419
فر,2470
فرا,22797
فراخ,885
فراخور,874
فراخی,83
فرار,50954
فراری,6146
فراز,15020
فرازین,18
فراست,621
فراش,349
فراغ,324
فراغت,2520
فراق,372
فراگیر,7874
فراگیری,8619
فراموشکار,100
فراموشی,4745
فراوان,37329
فراوانی,45072
فرآورده,512
فرآوری,3103
فراویز,4
فراهم,90705
فربه,301
فربهی,20
فرتوت,152
فرتوتی,14
فرجاد,36
فرجام,1781
فرجه,146
فرح,3946
فرح‌افزا,7
فرح‌بخش,101
فرخ,1657
فرخندگی,49
فرخنده,604
فرد,106053
فردار,3
فردوس,1549
فردی,52590
فرز,533
فرزانگی,240
فرزانه,1394
فرزند,97910
فرزندزاده,17
فرزی,19
فرس,294
فرستادن,8264
فرستاده,32634
فرسنگ,854
فرسودگی,1436
فرسودن,8
فرسوده,2539
فرش,12173
فرشته,4844
فرصت,24531
فرض,37305
فرضاً,285
فرضی,4943
فرضیه,11413
فرط,574
فرع,129
فرعی,14502
فرق,8837
فرقه,14689
فرم,22695
فرمالیته,41
فرمان,58921
فرمانبر,131
فرمانبردار,930
فرمانبرداری,1182
فرمانبری,302
فرماندار,19773
فرمانداری,7501
فرمانده,40432
فرماندهی,52907
فرمانروا,2599
فرمانروایی,20375
فرمایش,144
فرمند,39
فرموده,788
فرمول,16481
فرنگ,1902
فرنود,80
فرو,11536
فروتن,536
فروتنانه,94
فروتنی,808
فرود,19862
فرودست,1246
فرودین,523
فرورفته,1317
فروزان,540
فروزش,82
فروزنده,224
فروشگاه,8401
فروغ,1713
فروکش,1966
فروکشی,46
فروگذاری,165
فروماندگی,2
فرومانده,11
فرومایگی,64
فرومایه,217
فرونشینی,104
فروهشته,43
فره,926
فرهمند,248
فرهنگ,95279
فرهنگ‌نامه,149
فرهیخته,887
فریاد,7865
فریادخواهی,3
فریادرس,44
فریادرسی,86
فریب,7170
فریب‌آمیز,42
فریب‌دادن,9
فریب‌کار,70
فریبا,428
فریبکار,292
فریبنده,688
فرید,1544
فریضه,483
فریفتن,197
فریفته,339
فریق,7
فریور,127
فزع,16
فزونی,3214
فساد,17437
فسادانگیزی,37
فستیوال,4001
فسخ,2288
فسق,255
فسوس,8
فسون,93
فسیل,1176
فسیله,8
فشار,83010
فشردگی,1408
فشرده,13750
فشنگ,2281
فصاحت,1010
فصد,52
فصل,145688
فصیح,1124
فضا,25661
فضاحت,108
فضاحت‌بار,2
فضل,4712
فضله,96
فضول,90
فضولات,450
فضه,26
فضیحت,9
فضیلت,3518
فطانت,82
فطرت,743
فطرتاً,52
فطری,633
فطن,10
فطنت,4
فعال,76834
فعالیت,202679
فعل,12739
فعل‌وانفعال,39
فعلاً,3225
فعله,9
فعلی,31433
فغ,9
فغان,100
فقاع,2
فقاهت,417
فقدان,8520
فقر,10584
فقره,1370
فقط,139887
فقه,16460
فقید,1223
فقیر,8206
فقیه,13204
فکاهی,561
فک,3702
فکر,38765
فکلی,2
فکور,95
فگار,6
فلات,7555
فلاح,564
فلاحت,617
فلاخن,68
فلاکت,470
فلاکت‌بار,38
فلان,1088
فلانی,381
فلج,5427
فلس,703
فلسفه,40418
فلسفه‌دان,75
فلش,2792
فلق,267
فلک,2835
فلکزده,8
فلکه,1302
فلکی,6300
فم,62
فن,14172
فنا,720
فناتیک,2
فناناپذیر,281
فند,22
فواید,3125
فوت,49954
فوج,1723
فوراً,4878
فوران,4812
فوری,8833
فوز,24
فوطه,25
فوق,28968
فوق‌العاده,12794
فوقانی,8196
فولاد,19431
فهد,504
فهرست,146310
فهم,13766
فهمیدن,2223
فهمیده,1901
فهیم,408
فی‌الحال,50
فی‌الفور,14
فی‌المثل,166
فی‌الواقع,85
فی‌نفسه,143
فیاض,631
فیروز,3064
فیروزمند,9
فیروزی,189
فیس,1567
فیش,1024
فیصل,1099
فیض,2895
فیل,4348
فیلتر,9557
فیلسوف,12986
قائم,10011
قائم‌مقام,2036
قائم‌مقامی,458
قاب,5657
قابض,253
قابل,221661
قابل‌حمل,211
قابل‌ملاحظه,105
قابلگی,10
قابله,196
قابلیت,47644
قاپوچی,39
قاپیدن,159
قاتل,8189
قاتی,38
قاچ,144
قاچاق,7138
قاچاقی,228
قادر,52945
قاره,20676
قاری,706
قاش,60
قاصد,721
قاصر,42
قاضی,20701
قاطبه,257
قاطر,656
قاطع,5563
قاطعیت,1533
قاطی,130
قاعدگی,3079
قاعده,10605
قافله,263
قافله‌سالار,2
قاق,32
قاقم,169
قال,375
قالب,50849
قالب‌ریزی,108
قالب‌گیری,1101
قالتاق,2
قالی,7760
قامت,2164
قاموس,429
قانع,4923
قانون,191932
قانون‌دان,4
قانوناً,980
قانونگزار,15
قانونی,53774
قاهر,243
قاید,39
قایق,6913
قایقران,1569
قایل,2228
قایم,435
قایمه,19
قبا,392
قباحت,15
