word,count,score
akina,32043,629070
atatu,32041,461494
nisis,32038,532044
acide,32036,872313
mothe,32034,737788
alumi,32034,715893
hulot,32031,606365
enmax,32028,751836
plams,32025,685009
namez,32025,753675
shyer,32023,719111
stets,32019,588497
ctccg,32015,325445
zerop,32011,691583
gogos,32011,406028
mesut,32010,749022
melfi,32010,708222
ampco,32010,654098
iveka,32009,752921
posin,32006,770647
emanu,32006,817698
frein,32004,836208
tenta,32002,812574
babur,32001,538467
cpusa,32000,651594
intim,31996,598364
acers,31994,943414
cante,31993,917781
wecan,31992,796863
veags,31990,755647
hicap,31989,663623
eraly,31986,841403
brans,31986,799333
wiche,31979,662980
pokee,31975,540797
masie,31974,936397
ebone,31974,654186
tabet,31973,700175
adael,31973,708520
basem,31972,798575
cines,31971,898906
jonni,31966,540404
basri,31960,824756
talco,31959,792713
nread,31955,918866
cwsrf,31955,525081
filii,31954,364207
kopek,31953,540797
poohs,31951,478666
wjite,31950,654603
csueb,31948,671659
nario,31945,935464
reify,31944,708828
ogged,31941,580752
hakes,31941,770185
orgin,31940,772373
ndpbs,31939,547585
anseo,31939,998364
gamey,31934,676990
ayhan,31933,504350
conly,31926,617184
felos,31923,774040
chugs,31923,488272
latty,31922,557966
benen,31922,484436
dieci,31916,644385
ciate,31916,943204
aeiou,31915,930511
mydir,31914,577276
aikin,31912,629070
wkhlu,31910,356236
potte,31909,655659
anoto,31907,720669
ehite,31904,678691
vexel,31903,438171
iment,31900,860019
cahan,31899,569347
bonta,31894,775860
amode,31893,826203
chane,31892,831002
erast,31891,993608
csirt,31881,802245
airto,31875,923275
mysig,31872,551861
pleno,31871,802275
attie,31870,837997
taeda,31867,729494
fegan,31863,758777
revco,31852,743581
herge,31852,572297
motox,31849,419814
parin,31845,834567
nerub,31842,739784
doqqs,31838,431395
hackl,31835,576723
fevre,31833,505391
wopat,31832,656415
quina,31830,672390
xmule,31828,568910
fallo,31827,568872
dylon,31827,596487
lalli,31823,555368
illin,31821,495030
herek,31819,547999
rundt,31817,662849
hugon,31817,548964
shebs,31815,556909
dufay,31811,467580
bidis,31810,504155
wilen,31806,791168
heeds,31805,586228
macul,31804,628087
naija,31801,598582
smsac,31800,586936
zulia,31799,647675
doted,31799,671316
valon,31793,729481
ibang,31792,708559
maith,31791,727324
chota,31788,726908
pysco,31781,555461
yasar,31779,616762
tmhmm,31779,306383
tappa,31775,452182
empey,31775,453078
deskt,31774,713546
ifnet,31773,814426
skien,31769,834238
kunta,31769,669623
coito,31768,623371
waxen,31767,703959
alian,31765,722958
dealz,31764,722662
crdit,31764,715314
whomp,31761,424068
preva,31760,765405
narth,31760,796724
mimmo,31760,445123
bered,31760,578539
nilai,31755,722958
essco,31752,708053
bende,31748,568946
yusof,31747,496333
maned,31747,824043
volek,31744,636157
tarra,31743,560512
asten,31742,984015
janco,31739,680526
skoro,31736,558913
lgbti,31734,602869
raggs,31733,641389
walia,31732,589851
dashi,31732,745514
neede,31729,513755
codee,31728,621122
belau,31716,757366
ridaz,31714,696776
encom,31714,786562
isnew,31713,828182
parlo,31711,778141
kover,31711,678913
prosa,31705,815155
galad,31702,511702
argyl,31692,644585
sciac,31682,697589
salii,31682,726809
stute,31679,666662
igbts,31678,639883
maund,31677,640553
paxos,31675,650275
whute,31674,598326
cutte,31672,600428
brrrr,31672,232374
yanow,31670,639961
webbs,31665,522770
skapa,31665,508761
cryan,31664,718118
insar,31663,937155
ezust,31663,680804
moded,31662,598275
kamae,31659,612482
happe,31658,627058
sfgov,31646,472581
naspe,31646,897467
janka,31643,446108
mhnes,31642,751668
lunda,31637,692620
betul,31634,684839
jazar,31631,429304
biman,31628,726082
abous,31628,702475
ziele,31627,603237
mname,31626,739533
dools,31626,560128
rocom,31625,534500
wallo,31623,566588
gyrls,31621,588098
nawaf,31618,466768
sadia,31616,676892
mattb,31616,520880
tacan,31613,656126
moras,31610,828662
cdiac,31608,610658
balor,31607,764479
teatr,31606,822167
halva,31605,460763
palmo,31604,683318
qhull,31600,286908
ipoib,31600,486807
surgi,31599,684639
mdash,31595,634861
flygt,31594,431642
jofol,31591,350995
cylch,31591,348466
blahg,31589,551005
nexel,31588,575975
donky,31584,502599
topel,31583,790086
sadao,31583,653629
evgas,31581,755647
thula,31579,664543
quais,31579,676241
wilpf,31578,467543
preya,31576,775829
besch,31566,662116
centu,31561,768018
zebex,31560,343291
seika,31557,894576
ibuzz,31555,340511
tiner,31554,954842
azjol,31552,556298
pylos,31549,584681
siana,31547,759972
simax,31544,687045
karey,31544,747515
ouvre,31543,716539
gedda,31542,638930
nants,31541,722360
mekka,31541,612482
jcomm,31540,367368
gette,31539,481893
phobe,31538,624071
getta,31534,709821
turky,31533,491498
whiye,31528,597983
lotan,31525,855096
arate,31525,822167
tahan,31520,619541
cilag,31518,725412
koury,31511,505847
farka,31510,482417
upssy,31509,358669
avaki,31506,491266
rrcom,31502,534500
krypt,31502,482186
flude,31501,595524
wgite,31497,709389
rtnda,31495,812612
potch,31494,567833
gaver,31493,761389
danfs,31486,688236
vscan,31485,701952
kadie,31485,807645
exeem,31485,356318
rocol,31483,586567
sirve,31480,833078
wnite,31479,812142
kouba,31479,571573
jdate,31476,739545
kloos,31473,516157
xansa,31471,579262
ramil,31471,814911
pavle,31470,722649
skara,31468,617091
jaana,31466,405569
palns,31464,770239
alcee,31460,729217
obaid,31457,730392
gelee,31457,460919
baaba,31457,283119
makor,31456,697760
agsci,31456,762426
lotka,31455,728045
opker,31453,717980
karet,31453,862706
kview,31450,559476
heare,31450,735388
babli,31450,610559
warto,31448,764745
gpgga,31444,361618
alcom,31444,719672
vtter,31442,624025
vgeas,31442,755647
serpo,31442,848882
cains,31441,865179
cctbx,31439,328102
monoi,31436,612713
libbi,31433,382631
kokes,31433,643385
qhite,31432,684385
nsabp,31428,691003
wavin,31427,652800
bebox,31425,498899
ringd,31421,687133
nival,31420,752744
kampa,31420,419680
joing,31419,605241
wakko,31414,472700
usion,31414,779959
kenro,31413,816717
rygel,31412,678312
luzzi,31412,419747
ihram,31412,749106
didge,31406,604015
coorg,31405,516977
jomes,31402,695257
ganey,31401,762220
aduly,31399,565240
irlam,31397,814911
gummo,31391,395112
pinin,31386,429456
netrc,31382,867036
vidic,31381,412516
ruedi,31380,794526
kukuk,31379,118704
hinks,31378,641205
mieko,31377,747317
ttype,31376,526119
mbari,31376,735675
kedem,31375,469064
hjres,31375,688952
wbite,31374,699743
segur,31374,753281
ngugi,31368,503605
nelli,31367,756685
sprol,31365,721654
hrusa,31365,723339
hains,31365,828594
turno,31364,748089
rylan,31361,747338
nueve,31359,537196
zubov,31356,347034
zofia,31354,641600
fftoc,31352,467125
galer,31348,866030
rupel,31347,720283
dotes,31347,842757
muthu,31346,384548
kraze,31345,721447
gmxde,31345,505665
wwwaa,31344,262411
wahba,31344,386224
sthlm,31342,612251
weott,31340,621289
diari,31340,682634
roley,31339,783225
planz,31335,612940
tisco,31334,794812
namee,31330,739533
cotts,31330,601799
upend,31323,660773
umake,31320,690647
roure,31320,686753
eidal,31320,901533
jandd,31317,490079
juman,31313,566094
myton,31310,615311
khost,31309,605753
crcks,31309,494370
butki,31309,522309
hiero,31304,870223
sebek,31300,528826
hicom,31300,618952
pokef,31297,577564
bunye,31297,602811
fonty,31295,569718
nassp,31292,635812
mcrrc,31292,364750
berek,31292,534568
tende,31291,669156
yabbs,31290,494770
noval,31288,729481
anejo,31287,836974
witts,31286,554338
ruutu,31282,410749
celbs,31278,727921
clins,31275,771678
palce,31268,798070
dubuc,31268,323073
naude,31262,819848
fomin,31258,649480
vacom,31255,615031
rtlde,31252,813176
pokre,31252,717980
hazmi,31252,586065
joies,31248,805910
ututo,31246,403316
styes,31241,628707
puros,31241,665392
whige,31240,622610
needa,31240,741683
junes,31239,688902
tclsh,31238,635098
ostan,31238,892110
ardee,31234,751276
cplds,31233,564438
sekou,31229,721550
alnum,31229,690470
kaili,31228,595907
tonid,31225,770264
slowe,31224,771756
picus,31224,616679
datap,31224,536692
nurul,31219,557365
lygus,31219,489080
biler,31219,821469
barad,31219,544812
poekr,31216,717980
lfepa,31216,729630
okres,31214,820568
garbe,31214,786794
wyite,31211,684762
logot,31207,524415
feito,31207,816586
belka,31206,719740
poult,31205,606596
atitd,31204,660852
tview,31194,674338
prsrt,31194,572878
finwl,31194,566280
kusum,31193,372505
niver,31191,829227
knaak,31191,436057
insts,31190,687445
vinas,31188,789758
ommon,31188,419700
rozas,31187,760444
nirsa,31187,937155
floam,31187,651232
bolos,31187,530809
ionut,31186,763919
dubhs,31183,457929
naved,31182,771469
vetas,31174,846211
offix,31173,411833
herky,31173,588209
whkte,31167,560700
zedek,31166,400846
louch,31166,556171
iolit,31164,652591
malum,31159,522880
whitd,31156,536029
makki,31152,543840
dacus,31151,667251
talet,31150,779411
vesid,31149,740405
dhikr,31149,563867
awaye,31149,564276
macie,31148,870163
hazed,31148,656857
ajuga,31146,380981
hiroo,31141,608568
roved,31140,722884
ikram,31139,721023
morna,31138,824811
gawky,31136,407997
ahite,31136,906619
namaz,31134,492020
hrant,31132,796724
plker,31131,682657
kozel,31129,620513
etrog,31128,828826
touma,31126,713604
malko,31122,655004
esire,31121,803292
inist,31120,687445
eacom,31120,846900
chado,31119,656017
msnia,31118,842332
dalma,31116,529225
lizum,31114,502107
gibts,31111,639883
vitti,31100,378200
ringz,31099,616765
glend,31098,713019
siong,31094,766631
roomd,31092,513803
xemex,31090,356318
grees,31089,675116
dojin,31087,624914
bhaal,31086,486168
turon,31085,748089
bookq,31081,271174
rcall,31076,644745
bajor,31070,640103
lucke,31068,619993
savic,31066,727375
zdrok,31065,486124
degan,31061,806520
charu,31057,657105
ineos,31055,963449
miika,31050,543840
gened,31050,578592
pezzo,31045,514400
eying,31044,727305
pouze,31042,592565
mindz,31040,541615
elley,31038,436292
vagov,31036,492301
oblig,31035,617218
wwwrr,31034,211666
loake,31034,834299
ingov,31033,624976
ppker,31030,548230
fideo,31030,745695
layde,31025,748730
onelt,31024,888823
lowca,31022,671795
rumer,31021,599363
befit,31021,702027
mlsca,31020,721363
barka,31020,500841
toter,31019,763989
tmfnl,31018,576545
krynn,31014,425522
qotes,31013,763941
gismu,31013,589816
vwcom,31012,421586
dvdaf,31012,378991
ariff,31012,634891
etrom,31011,846349
wwwea,31010,524066
patos,31010,793373
wwwhp,31009,171958
grada,31008,554458
noory,31006,554733
baulk,31004,536250
kpnnl,30998,411409
jehad,30996,652766
tison,30992,857195
mudar,30989,650146
zodee,30987,530057
wolke,30985,640854
vlach,30984,565970
hebig,30984,643318
xotic,30983,635674
gtkrc,30979,543167
tabou,30978,686435
poort,30977,571187
galit,30977,775606
aliue,30975,895188
vallo,30974,561891
malki,30972,678267
hjort,30968,581007
membe,30963,399206
ombra,30961,712412
puits,30960,666873
voort,30957,532120
shoyu,30956,528188
fegas,30956,762628
chipz,30954,449837
anvik,30950,658856
jingu,30949,513656
whjte,30940,530212
psaux,30937,558690
ooohh,30934,238372
ocher,30934,782417
gofer,30932,710192
doubl,30932,522043
pandu,30931,627046
cocom,30931,357317
kmfdn,30930,411766
wowee,30929,465888
rudis,30928,704312
faaaq,30928,270389
aylor,30927,749498
tappe,30925,713837
geval,30925,718633
nales,30921,963041
trieu,30916,865417
aahsa,30915,467991
negre,30914,671265
foolz,30912,355086
tuina,30910,822097
nowar,30910,776934
lovas,30910,733332
naiop,30907,827134
spera,30906,907060
oosta,30898,724520
szeto,30897,772389
bhith,30892,472227
farve,30891,733319
upply,30890,321655
minya,30889,711101
hamam,30889,378910
hotls,30888,699641
guyed,30888,529377
pfund,30884,435885
huser,30882,757066
chael,30882,797839
marcu,30881,670843
narry,30877,612911
kezia,30877,737277
cnnic,30876,465810
hurte,30875,741026
nhieu,30873,769045
bildt,30873,622542
kyero,30871,689337
ropar,30863,643714
rpmdb,30862,468097
zenix,30860,648703
dmaic,30860,693018
norra,30858,742451
yegor,30856,713635
helia,30853,885645
kello,30852,606371
acara,30850,510318
jotun,30849,580957
krein,30847,839980
ketil,30847,785035
craue,30845,850138
cinci,30845,465810
finna,30841,625298
planc,30838,704005
wuest,30837,701145
gowri,30837,639266
napra,30833,641554
thore,30832,832611
simos,30831,616564
aotea,30831,814734
verch,30828,642453
osers,30827,780029
chopp,30822,412432
knaue,30816,775877
accpt,30814,557389
litan,30812,878359
cejka,30812,645380
aftrs,30812,768720
dizer,30808,730503
higgy,30805,366682
vegzs,30802,541861
opsys,30802,450254
ghoti,30802,651623
planx,30796,611101
genev,30795,523868
otego,30790,651643
ryann,30789,612911
sokak,30787,609658
adman,30780,562388
naesp,30779,897467
tiras,30775,924966
snacc,30773,672166
skane,30773,869153
plasn,30773,770239
itali,30771,710769
rodas,30769,830812
teddi,30766,694579
auser,30762,916372
kaepa,30759,598975
gegas,30757,725861
munno,30754,497865
rwall,30752,574021
binkd,30751,540843
derag,30748,816113
thoug,30747,536775
neels,30746,735113
ldmud,30745,379462
ppvpn,30744,266229
vegax,30741,596509
xdvik,30740,360151
eftps,30738,694117
irect,30736,892459
vegaw,30735,618689
helme,30733,547064
roons,30727,685964
blarg,30725,659566
nosis,30723,701794
vegqs,30721,533413
llita,30721,710769
ahera,30721,735388
gyoza,30716,516867
azlea,30714,638152
kerch,30711,653206
almaz,30711,458857
antel,30707,947001
grune,30704,749430
foong,30704,438944
spean,30703,897467
nakba,30702,491248
rozzi,30699,554088
ehler,30698,641887
vsgas,30697,493992
retta,30695,822167
poque,30691,584117
zydis,30690,503316
phlip,30681,464915
noell,30680,733422
ezead,30677,588235
scbcd,30670,416349
ncbec,30670,589643
dcraw,30669,629311
atrio,30667,923275
isard,30663,854075
fundu,30662,367032
afrin,30661,802481
micks,30660,592560
liece,30660,694302
kabra,30660,500841
ewood,30659,550398
ikely,30657,669844
carck,30656,550857
roomz,30655,443435
lawai,30652,589851
lahav,30651,460763
ipers,30650,872145
vebas,30649,746001
cango,30649,735312
lymon,30643,594337
sroka,30641,786841
vdgas,30640,578502
melag,30639,771207
achin,30636,762360
buton,30633,626097
adnet,30632,897084
planw,30631,633281
ndovu,30630,529801
rubie,30628,765207
altum,30628,678281
retai,30626,1015180
smarr,30624,658912
erano,30624,1004106
luniz,30618,587337
ccmse,30618,620663
mysti,30614,642425
siggi,30613,429291
sbaen,30612,883805
schar,30611,750381
deusa,30611,823699
cammo,30610,585245
takia,30609,616881
autox,30608,643547
kiska,30607,632921
vevas,30605,690810
greef,30604,540442
oorgo,30603,411770
sardo,30602,830812
poney,30601,708058
alfax,30601,411425
bangi,30599,708559
mitek,30597,732968
sumti,30596,680380
srams,30587,658912
paent,30587,881427
shouf,30585,524745
perun,30585,753446
farma,30582,524238
namex,30579,751836
basar,30579,631743
mtech,30578,673245
vacon,30571,700261
kazem,30570,626624
vegws,30563,562202
emgie,30563,601865
imler,30560,848638
nanto,30556,720669
orice,30554,906808
midol,30554,664060
bukka,30548,401823
thots,30538,565214
namea,30527,739533
umina,30523,749056
ercan,30518,939563
ssmtp,30516,478055
hotos,30516,565214
rembo,30515,746139
kukoc,30514,393661
codse,30512,792563
foold,30510,425454
cybil,30509,528048
foras,30507,783069
tolon,30506,627168
sopel,30505,806126
pkoer,30498,717980
burba,30494,538467
atory,30494,770472
qunex,30491,525407
ampad,30491,463651
bigel,30490,709123
amaco,30490,585245
aplix,30482,636524
banas,30481,622150
timeu,30479,770594
cerne,30479,711635
chilo,30478,671019
lyrid,30477,629343
guiro,30477,682948
jidai,30476,515502
strtr,30473,504025
nflpa,30471,635565
kumeu,30468,462719
cerra,30463,771973
newsl,30460,769596
zymic,30459,434932
rabon,30459,797642
jatin,30456,753983
ancel,30455,896807
nickc,30453,506349
simar,30450,851925
plote,30449,790086
masui,30448,752907
icaac,30447,526148
michl,30446,583629
izmit,30446,444916
ticsa,30444,852990
comis,30437,721771
ikeja,30431,733186
luers,30430,822871
sexum,30427,605924
choss,30424,515020
faraz,30422,456020
melun,30418,724197
alexy,30414,676523
omiya,30413,713261
freem,30413,557965
fegli,30413,690699
moren,30402,858538
heydt,30401,610398
kelco,30400,711578
opony,30397,446403
poley,30396,674895
misch,30396,620643
sauza,30394,491676
medin,30389,789128
mewar,30388,783609
basen,30386,883805
evren,30380,636214
korpi,30379,649338
rippe,30375,700704
frigg,30366,471800
kosar,30362,786841
codea,30362,849050
veyas,30355,731020
godby,30355,414498
espey,30353,542159
bract,30353,720910
loura,30349,787453
nimmt,30348,598364
zorzi,30346,554088
roomx,30346,441596
avene,30346,686959
tinks,30345,727984
mogan,30345,712465
jover,30344,648425
termo,30341,846349
witho,30338,621269
reids,30336,887802
giora,30336,832711
herco,30332,782417
actew,30331,784674
chits,30328,693684
bedea,30327,629284
gotto,30321,389988
ifted,30319,731346
vegie,30318,549291
rious,30314,789552
sumbu,30313,387157
seaso,30312,830774
jedna,30310,751734
readd,30307,751276
auken,30305,775877
ledee,30302,480592
ianus,30302,838137
stapf,30300,660390
rsfsr,30300,385391
kotex,30294,639648
sibir,30293,596828
abeba,30291,544774
legon,30290,798259
ipart,30290,822378
tuite,30289,688234
pojer,30284,687492
puppe,30283,408673
sweni,30282,828182
roomw,30282,463776
pical,30280,729428
cebaf,30280,686748
hitel,30278,813118
nodev,30274,713291
mique,30272,620887
ruary,30271,523486
gozzi,30267,441742
cless,30267,672730
akaar,30266,445650
ltima,30265,793129
jeves,30264,472933
ghada,30262,445897
flowe,30262,637082
dymes,30261,640176
luffy,30260,289569
capas,30260,573429
slote,30259,892674
deeks,30258,558145
varos,30257,776088
fugal,30257,542124
beria,30254,914970
farne,30253,871123
citar,30250,858732
gical,30249,725412
bikel,30249,684825
rarpd,30245,558474
closs,30245,580825
gerow,30244,707908
audex,30243,664561
varje,30237,706603
ratha,30236,629134
gebel,30230,516110
lurco,30229,664732
dtime,30225,776939
otion,30223,685754
funki,30223,516074
elano,30223,961350
icute,30215,793441
popis,30212,603057
ldaps,30212,687159
poier,30211,870454
micfo,30207,587097
grane,30206,899193
geebo,30204,551433
gaine,30204,915023
qutab,30202,522379
klenk,30201,604211
uotes,30200,836412
cuase,30197,844396
thiry,30195,634429
huged,30194,557789
ipenz,30193,705253
bohne,30193,722808
aboud,30192,615544
xwork,30190,434258
regla,30188,866030
maini,30188,670891
